item,itemLabel
http://www.wikidata.org/entity/Q32690057,慈恩溪
http://www.wikidata.org/entity/Q32690267,次考干溪
http://www.wikidata.org/entity/Q32710019,粗坑溪
http://www.wikidata.org/entity/Q32710025,粗坑溪
http://www.wikidata.org/entity/Q32710031,粗坑溪
http://www.wikidata.org/entity/Q32713939,大北溪
http://www.wikidata.org/entity/Q32714019,打比厝溪
http://www.wikidata.org/entity/Q32715331,打狗溪
http://www.wikidata.org/entity/Q32717656,大荖藤溪
http://www.wikidata.org/entity/Q32718567,大轆轆溪
http://www.wikidata.org/entity/Q32723286,大石盤溪
http://www.wikidata.org/entity/Q32723587,打鐡坑溪
http://www.wikidata.org/entity/Q32727037,燈潭河
http://www.wikidata.org/entity/Q32731552,吊倫溪
http://www.wikidata.org/entity/Q32716426,逮魚堀溪
http://www.wikidata.org/entity/Q32636945,陳有蘭溪
http://www.wikidata.org/entity/Q32585761,草溪
http://www.wikidata.org/entity/Q32629574,長枝坑溪
http://www.wikidata.org/entity/Q32636701,陳寶坑溪
http://www.wikidata.org/entity/Q32714029,大濱溪
http://www.wikidata.org/entity/Q32714697,大東坑溪
http://www.wikidata.org/entity/Q32714871,大富溪
http://www.wikidata.org/entity/Q32715938,大後溪
http://www.wikidata.org/entity/Q32718175,大林溪
http://www.wikidata.org/entity/Q32718582,大崙溪
http://www.wikidata.org/entity/Q32718593,打落馬溪
http://www.wikidata.org/entity/Q32721308,倒孔山溪
http://www.wikidata.org/entity/Q32721328,倒踏坑
http://www.wikidata.org/entity/Q32724346,大溪川
http://www.wikidata.org/entity/Q32724373,大雪溪
http://www.wikidata.org/entity/Q32725625,德龜溪
http://www.wikidata.org/entity/Q32630013,朝庸溪
http://www.wikidata.org/entity/Q32729036,得子口溪
http://www.wikidata.org/entity/Q32713732,大邦坑
http://www.wikidata.org/entity/Q32719246,大梅溪
http://www.wikidata.org/entity/Q32720080,丹大東溪
http://www.wikidata.org/entity/Q32720096,丹大西溪
http://www.wikidata.org/entity/Q32723276,大石溪
http://www.wikidata.org/entity/Q32724466,達茵河對溪
http://www.wikidata.org/entity/Q32727064,登仙溪
http://www.wikidata.org/entity/Q32721900,達仁溪
http://www.wikidata.org/entity/Q32585819,草嶺溪
http://www.wikidata.org/entity/Q32585846,草山溪
http://www.wikidata.org/entity/Q32585855,草山溪
http://www.wikidata.org/entity/Q32652055,出水溪
http://www.wikidata.org/entity/Q32715823,大和溪
http://www.wikidata.org/entity/Q32721449,大平坑
http://www.wikidata.org/entity/Q32723267,大社溪
http://www.wikidata.org/entity/Q32585777,草厝溪
http://www.wikidata.org/entity/Q32636836,城子埔溪
http://www.wikidata.org/entity/Q32647590,池有溪
http://www.wikidata.org/entity/Q32716033,大湖桶坑溪
http://www.wikidata.org/entity/Q32751844,番子坑
http://www.wikidata.org/entity/Q32752109,鳳林溪
http://www.wikidata.org/entity/Q32752864,富興溪
http://www.wikidata.org/entity/Q32752862,富興溪
http://www.wikidata.org/entity/Q32752867,富源溪
http://www.wikidata.org/entity/Q32755489,高寮溪
http://www.wikidata.org/entity/Q34828163,萬安溪
http://www.wikidata.org/entity/Q34830293,灣潭溪
http://www.wikidata.org/entity/Q34901916,塔達芬溪
http://www.wikidata.org/entity/Q32740515,東埔溪
http://www.wikidata.org/entity/Q32740622,東巒大山西游
http://www.wikidata.org/entity/Q32740629,東卯溪
http://www.wikidata.org/entity/Q32740749,東勢溪
http://www.wikidata.org/entity/Q32740753,東勢溪
http://www.wikidata.org/entity/Q32751013,二本松溪
http://www.wikidata.org/entity/Q32751805,法落安溪
http://www.wikidata.org/entity/Q32752773,芙登溪
http://www.wikidata.org/entity/Q32754693,港仔溪
http://www.wikidata.org/entity/Q32765996,梗枋溪
http://www.wikidata.org/entity/Q34828152,萬安溪
http://www.wikidata.org/entity/Q34830185,灣丘溪
http://www.wikidata.org/entity/Q34856193,蘇耶里溪
http://www.wikidata.org/entity/Q34856366,温泉溪
http://www.wikidata.org/entity/Q32734425,丁子蘭溪
http://www.wikidata.org/entity/Q32751835,番欄坑
http://www.wikidata.org/entity/Q32751998,發祥溪
http://www.wikidata.org/entity/Q32752096,楓溪
http://www.wikidata.org/entity/Q32755407,柑仔山溪
http://www.wikidata.org/entity/Q34830566,萬丈坑溪
http://www.wikidata.org/entity/Q34846658,瓦磘溪
http://www.wikidata.org/entity/Q34852426,尾寮溪
http://www.wikidata.org/entity/Q34852475,尾敏溪
http://www.wikidata.org/entity/Q34856491,文秀坑
http://www.wikidata.org/entity/Q32740506,東汴坑溪
http://www.wikidata.org/entity/Q32740836,東莊溪
http://www.wikidata.org/entity/Q32742556,斗羅溪
http://www.wikidata.org/entity/Q32744899,段巷溪
http://www.wikidata.org/entity/Q32750735,額落烏溪
http://www.wikidata.org/entity/Q32750992,二溪
http://www.wikidata.org/entity/Q32752762,夫布爾溪
http://www.wikidata.org/entity/Q32754699,港子墘溪
http://www.wikidata.org/entity/Q32755033,柑脚溪
http://www.wikidata.org/entity/Q34827271,瓦魯斯溪
http://www.wikidata.org/entity/Q34849299,索那拉溪
http://www.wikidata.org/entity/Q32740764,暖暖溪
http://www.wikidata.org/entity/Q32734335,Q32734335
http://www.wikidata.org/entity/Q32747508,Q32747508
http://www.wikidata.org/entity/Q32747625,Q32747625
http://www.wikidata.org/entity/Q32751016,Q32751016
http://www.wikidata.org/entity/Q32751830,Q32751830
http://www.wikidata.org/entity/Q32751837,Q32751837
http://www.wikidata.org/entity/Q32751845,Q32751845
http://www.wikidata.org/entity/Q32752763,Q32752763
http://www.wikidata.org/entity/Q32754520,Q32754520
http://www.wikidata.org/entity/Q32754688,Q32754688
http://www.wikidata.org/entity/Q32740545,東港溪
http://www.wikidata.org/entity/Q32740633,東門溪
http://www.wikidata.org/entity/Q34829224,Q34829224
http://www.wikidata.org/entity/Q34829507,Q34829507
http://www.wikidata.org/entity/Q34856044,Q34856044
http://www.wikidata.org/entity/Q34856340,Q34856340
http://www.wikidata.org/entity/Q32740448,東澳北溪
http://www.wikidata.org/entity/Q32740455,東澳南溪
http://www.wikidata.org/entity/Q32740602,東壘溪
http://www.wikidata.org/entity/Q32742509,斗里斗里溪
http://www.wikidata.org/entity/Q32750582,惡浪坑溪
http://www.wikidata.org/entity/Q32751105,二寮溪
http://www.wikidata.org/entity/Q32751826,枋脚溪
http://www.wikidata.org/entity/Q32751831,枋仔寮溪
http://www.wikidata.org/entity/Q32751838,番社坑溪
http://www.wikidata.org/entity/Q32752098,楓港溪
http://www.wikidata.org/entity/Q32752100,楓港溪
http://www.wikidata.org/entity/Q32752110,風美溪
http://www.wikidata.org/entity/Q32752119,楓樹湖南溪
http://www.wikidata.org/entity/Q32752869,浮洲溪
http://www.wikidata.org/entity/Q32753834,乾溪
http://www.wikidata.org/entity/Q32753835,乾溪
http://www.wikidata.org/entity/Q32753830,乾溪
http://www.wikidata.org/entity/Q32753833,乾溪
http://www.wikidata.org/entity/Q32753836,乾溪
http://www.wikidata.org/entity/Q32753837,乾溪
http://www.wikidata.org/entity/Q32755582,高山溪
http://www.wikidata.org/entity/Q34828356,萬朝溪
http://www.wikidata.org/entity/Q34828380,萬大溪
http://www.wikidata.org/entity/Q34830059,萬里磺溪
http://www.wikidata.org/entity/Q32740760,東勢坑溪
http://www.wikidata.org/entity/Q32752818,富林溪
http://www.wikidata.org/entity/Q32752772,福德坑溪
http://www.wikidata.org/entity/Q32740541,東峰溪
http://www.wikidata.org/entity/Q32740564,東光溪
http://www.wikidata.org/entity/Q32740725,東清溪
http://www.wikidata.org/entity/Q32740769,東水坑
http://www.wikidata.org/entity/Q32740809,東武荖坑溪
http://www.wikidata.org/entity/Q32740819,東眼溪
http://www.wikidata.org/entity/Q32740823,東眼溪
http://www.wikidata.org/entity/Q32749068,讀吾溪
http://www.wikidata.org/entity/Q32751058,二號溪
http://www.wikidata.org/entity/Q32751081,二甲溪
http://www.wikidata.org/entity/Q32751107,二林溪
http://www.wikidata.org/entity/Q32751840,蕃薯寮溪
http://www.wikidata.org/entity/Q32752097,豐濱溪
http://www.wikidata.org/entity/Q32752107,鳳梨坑
http://www.wikidata.org/entity/Q32755538,高屏溪
http://www.wikidata.org/entity/Q32755591,高水坑
http://www.wikidata.org/entity/Q34856417,汶水溪
http://www.wikidata.org/entity/Q34830046,萬里溪
http://www.wikidata.org/entity/Q34852300,唯金溪
http://www.wikidata.org/entity/Q34856405,汶水河
http://www.wikidata.org/entity/Q32750771,峨眉溪
http://www.wikidata.org/entity/Q32751827,房裡溪
http://www.wikidata.org/entity/Q32749066,都威溪
http://www.wikidata.org/entity/Q32751015,二重溪
http://www.wikidata.org/entity/Q32734299,頂粗坑溪
http://www.wikidata.org/entity/Q32734429,丁子漏溪
http://www.wikidata.org/entity/Q32740519,東埔蚋溪
http://www.wikidata.org/entity/Q32740722,東清北溪
http://www.wikidata.org/entity/Q32740742,東勢川
http://www.wikidata.org/entity/Q32746476,都歷溪
http://www.wikidata.org/entity/Q32751818,番波夾坑
http://www.wikidata.org/entity/Q32751828,枋寮溪
http://www.wikidata.org/entity/Q32752095,鳳溪
http://www.wikidata.org/entity/Q32754527,岡林溪
http://www.wikidata.org/entity/Q32754704,港嘴灣
http://www.wikidata.org/entity/Q34830324,丸田溪
http://www.wikidata.org/entity/Q34852914,危頭坑
http://www.wikidata.org/entity/Q34856231,翁子社溪
http://www.wikidata.org/entity/Q32752007,筏子溪
http://www.wikidata.org/entity/Q32735238,滴水坑溪
http://www.wikidata.org/entity/Q32740738,冬山河舊道
http://www.wikidata.org/entity/Q32740757,東勢格溪
http://www.wikidata.org/entity/Q32746353,都蘭溪
http://www.wikidata.org/entity/Q32746387,都老老恩溪
http://www.wikidata.org/entity/Q32747621,哆囉固溪
http://www.wikidata.org/entity/Q32751148,耳無溪
http://www.wikidata.org/entity/Q32751839,蕃薯溪
http://www.wikidata.org/entity/Q32752108,楓林溪
http://www.wikidata.org/entity/Q32752121,楓樹坑溪
http://www.wikidata.org/entity/Q32754346,港澳溪
http://www.wikidata.org/entity/Q32755650,高雄圳
http://www.wikidata.org/entity/Q32740395,東河
http://www.wikidata.org/entity/Q34829479,網紗溪
http://www.wikidata.org/entity/Q34856328,文里溪
http://www.wikidata.org/entity/Q34856379,溫泉溪
http://www.wikidata.org/entity/Q32740816,東洗水溪
http://www.wikidata.org/entity/Q32742461,斗卡丹溪
http://www.wikidata.org/entity/Q34945304,Q34945304
http://www.wikidata.org/entity/Q34945765,Q34945765
http://www.wikidata.org/entity/Q34945776,Q34945776
http://www.wikidata.org/entity/Q34945822,Q34945822
http://www.wikidata.org/entity/Q34945834,Q34945834
http://www.wikidata.org/entity/Q34946106,Q34946106
http://www.wikidata.org/entity/Q34945788,新武呂溪
http://www.wikidata.org/entity/Q34945326,西湖溪
http://www.wikidata.org/entity/Q34945338,西湖溪
http://www.wikidata.org/entity/Q34945680,新街溪
http://www.wikidata.org/entity/Q34944862,霞喀羅溪
http://www.wikidata.org/entity/Q34944886,下勞灣溪
http://www.wikidata.org/entity/Q34945020,小北勢溪
http://www.wikidata.org/entity/Q34945085,小坑仔溪
http://www.wikidata.org/entity/Q34945128,小南勢坑
http://www.wikidata.org/entity/Q34945187,下田溪
http://www.wikidata.org/entity/Q34945701,新寮溪
http://www.wikidata.org/entity/Q34945711,新寮溪
http://www.wikidata.org/entity/Q34945721,新寮溪
http://www.wikidata.org/entity/Q34945857,熊空溪
http://www.wikidata.org/entity/Q34946555,旋塘溪
http://www.wikidata.org/entity/Q34945568,新豐溪
http://www.wikidata.org/entity/Q34945107,霄裡溪
http://www.wikidata.org/entity/Q34945626,行健溪
http://www.wikidata.org/entity/Q34945733,新隆河
http://www.wikidata.org/entity/Q34945983,西勢溪
http://www.wikidata.org/entity/Q34945995,西勢坑
http://www.wikidata.org/entity/Q34945043,小東勢溪
http://www.wikidata.org/entity/Q34945177,下廍溪
http://www.wikidata.org/entity/Q34945370,西喀拉溪
http://www.wikidata.org/entity/Q34945548,新城圳
http://www.wikidata.org/entity/Q34945580,新港北溪
http://www.wikidata.org/entity/Q34946153,西瓦少溪
http://www.wikidata.org/entity/Q34946344,塔瓦溪
http://www.wikidata.org/entity/Q34945845,芎蕉坑
http://www.wikidata.org/entity/Q34944851,下角港溪
http://www.wikidata.org/entity/Q34944919,香菇溪
http://www.wikidata.org/entity/Q34945031,小東河
http://www.wikidata.org/entity/Q34945117,小路溪
http://www.wikidata.org/entity/Q34945198,洽溪溪
http://www.wikidata.org/entity/Q34945615,興化店溪
http://www.wikidata.org/entity/Q34945646,幸原溪
http://www.wikidata.org/entity/Q34945745,新路溪
http://www.wikidata.org/entity/Q34945800,新園溪
http://www.wikidata.org/entity/Q34946586,雪山溪
http://www.wikidata.org/entity/Q34946605,雪山坑溪
http://www.wikidata.org/entity/Q34944908,象鼻坑
http://www.wikidata.org/entity/Q34945001,小邦坑
http://www.wikidata.org/entity/Q34945053,小飯壢溪
http://www.wikidata.org/entity/Q34945591,新港南溪
http://www.wikidata.org/entity/Q34945602,新港溪
http://www.wikidata.org/entity/Q34945690,新開溪
http://www.wikidata.org/entity/Q34946118,休督溪
http://www.wikidata.org/entity/Q34946141,秀巒溪
http://www.wikidata.org/entity/Q34946199,溪州溪
http://www.wikidata.org/entity/Q34945293,西定河
http://www.wikidata.org/entity/Q34945208,蝦仔坑
http://www.wikidata.org/entity/Q34945525,新班鳩溪
http://www.wikidata.org/entity/Q34946211,溪仔口溪
http://www.wikidata.org/entity/Q34946626,旭海溪
http://www.wikidata.org/entity/Q34944898,仙洞指坑溪
http://www.wikidata.org/entity/Q34945062,小礁溪
http://www.wikidata.org/entity/Q34945074,小腳腿溪
http://www.wikidata.org/entity/Q34945158,小瓦黑爾溪
http://www.wikidata.org/entity/Q34945537,新城溪
http://www.wikidata.org/entity/Q34945812,新莊溪
http://www.wikidata.org/entity/Q34944872,下坑溪
http://www.wikidata.org/entity/Q34944943,相原溪
http://www.wikidata.org/entity/Q34945168,小雪溪
http://www.wikidata.org/entity/Q34945249,西布喬溪
http://www.wikidata.org/entity/Q34946595,雪見溪
http://www.wikidata.org/entity/Q34946667,尋腰溪
http://www.wikidata.org/entity/Q34946727,許縣溪
http://www.wikidata.org/entity/Q87218928,砂溝碑
http://www.wikidata.org/entity/Q87219141,學甲寮排水
http://www.wikidata.org/entity/Q87219529,西山圳
http://www.wikidata.org/entity/Q87220448,東大排水
http://www.wikidata.org/entity/Q87220625,福興溪排水
http://www.wikidata.org/entity/Q87220768,牛寮埔溪
http://www.wikidata.org/entity/Q87220830,涵口圳
http://www.wikidata.org/entity/Q87220889,鹿耳門排水
http://www.wikidata.org/entity/Q87221320,重光1號排水
http://www.wikidata.org/entity/Q87221379,六股溪排水
http://www.wikidata.org/entity/Q87221447,伯公岡支線
http://www.wikidata.org/entity/Q87221555,溪埔子排水幹線
http://www.wikidata.org/entity/Q87221597,南門溪支線
http://www.wikidata.org/entity/Q87221707,南門溪
http://www.wikidata.org/entity/Q87221970,崩山坑溪
http://www.wikidata.org/entity/Q87222304,中直坑溪
http://www.wikidata.org/entity/Q87222782,東安 1 號排水路
http://www.wikidata.org/entity/Q87222808,溫子圳
http://www.wikidata.org/entity/Q87223051,御史坑溪
http://www.wikidata.org/entity/Q87223377,冷水坑溪
http://www.wikidata.org/entity/Q87223397,重光2號排水
http://www.wikidata.org/entity/Q87223510,金城湖排水
http://www.wikidata.org/entity/Q87223699,水確窠溪
http://www.wikidata.org/entity/Q87223703,土城仔排水
http://www.wikidata.org/entity/Q87223856,大窠坑溪
http://www.wikidata.org/entity/Q87224325,橫窠子排水幹線
http://www.wikidata.org/entity/Q87224337,外六寮排水
http://www.wikidata.org/entity/Q87224367,竹筏港之一排水
http://www.wikidata.org/entity/Q87224558,竹筏港之二排水
http://www.wikidata.org/entity/Q87224580,新寮坑支線
http://www.wikidata.org/entity/Q87224719,西衛1號排水
http://www.wikidata.org/entity/Q87224840,四湖支線
http://www.wikidata.org/entity/Q87224879,高雄農場排水
http://www.wikidata.org/entity/Q87224999,土城子一之二排水
http://www.wikidata.org/entity/Q87225095,港南排水幹線
http://www.wikidata.org/entity/Q87225751,鹽水溪排水
http://www.wikidata.org/entity/Q87227634,石厝坑溪
http://www.wikidata.org/entity/Q87227748,旱溪排水
http://www.wikidata.org/entity/Q87227812,頂寮排水幹線
http://www.wikidata.org/entity/Q87228687,友蚋溪
http://www.wikidata.org/entity/Q87229048,東文1號排水
http://www.wikidata.org/entity/Q87229379,庄子內溝
http://www.wikidata.org/entity/Q87229504,吉洋排水
http://www.wikidata.org/entity/Q87230336,樹子腳大排
http://www.wikidata.org/entity/Q87230361,石泉1號排水
http://www.wikidata.org/entity/Q87230770,下康樂排水
http://www.wikidata.org/entity/Q87231094,鹿寮排水
http://www.wikidata.org/entity/Q87231112,八股排水幹線
http://www.wikidata.org/entity/Q87231268,豐田排水
http://www.wikidata.org/entity/Q87238189,冷水坑溪
http://www.wikidata.org/entity/Q87232778,永樂排水
http://www.wikidata.org/entity/Q87233357,北排水
http://www.wikidata.org/entity/Q87233582,豐里排水
http://www.wikidata.org/entity/Q87233858,豐源排水
http://www.wikidata.org/entity/Q87234131,通地溝
http://www.wikidata.org/entity/Q87234148,射馬干排水
http://www.wikidata.org/entity/Q87234298,後庄排水
http://www.wikidata.org/entity/Q87234508,十股排水
http://www.wikidata.org/entity/Q87234657,后溪底排水
http://www.wikidata.org/entity/Q87234989,關山國小排水
http://www.wikidata.org/entity/Q87235241,樹玉埤排水
http://www.wikidata.org/entity/Q87235445,紅石溪
http://www.wikidata.org/entity/Q87235901,關山大排水
http://www.wikidata.org/entity/Q87237270,何姓溪排水幹線
http://www.wikidata.org/entity/Q87237327,劉厝溪
http://www.wikidata.org/entity/Q87237519,文山溪
http://www.wikidata.org/entity/Q87237702,惠來溪
http://www.wikidata.org/entity/Q87237942,港尾子溪
http://www.wikidata.org/entity/Q87238148,中央排水
http://www.wikidata.org/entity/Q87238481,大溪厝排水
http://www.wikidata.org/entity/Q87238592,東衛1號排水
http://www.wikidata.org/entity/Q87238656,大寶鎮排水
http://www.wikidata.org/entity/Q87239003,瑞豐排水
http://www.wikidata.org/entity/Q87239298,長濱排水
http://www.wikidata.org/entity/Q87239428,安宅1號排水
http://www.wikidata.org/entity/Q87239524,萬年溪排水
http://www.wikidata.org/entity/Q87239687,佳崙排水
http://www.wikidata.org/entity/Q87239758,嘉義排水
http://www.wikidata.org/entity/Q87240078,烏崁2號排水
http://www.wikidata.org/entity/Q87240272,南京排水
http://www.wikidata.org/entity/Q87240445,馬亨亨排水
http://www.wikidata.org/entity/Q87240608,同安厝排水
http://www.wikidata.org/entity/Q87240771,康樂排水
http://www.wikidata.org/entity/Q87240920,後庄直排
http://www.wikidata.org/entity/Q87240996,客雅溪延平支線
http://www.wikidata.org/entity/Q87241407,港北排水幹線
http://www.wikidata.org/entity/Q87241712,機場排水
http://www.wikidata.org/entity/Q87241798,埤麻腳排水
http://www.wikidata.org/entity/Q87241918,麻魚寮溪排水
http://www.wikidata.org/entity/Q87242082,港北金城橋幹線
http://www.wikidata.org/entity/Q87221418,湖內排水
http://www.wikidata.org/entity/Q87238766,頭汴坑溪
http://www.wikidata.org/entity/Q35331466,Q35331466
http://www.wikidata.org/entity/Q35331791,Q35331791
http://www.wikidata.org/entity/Q35331848,Q35331848
http://www.wikidata.org/entity/Q35331877,Q35331877
http://www.wikidata.org/entity/Q35332091,清水溪
http://www.wikidata.org/entity/Q35332106,清水溪
http://www.wikidata.org/entity/Q35332120,清水溪
http://www.wikidata.org/entity/Q35332134,清水溪
http://www.wikidata.org/entity/Q35332148,清水溪
http://www.wikidata.org/entity/Q35332162,清水溪
http://www.wikidata.org/entity/Q35332176,清水溪
http://www.wikidata.org/entity/Q35332190,清水溪
http://www.wikidata.org/entity/Q35332204,清水溪
http://www.wikidata.org/entity/Q35332218,清水溪
http://www.wikidata.org/entity/Q35332232,清水溪
http://www.wikidata.org/entity/Q35332245,清水溪
http://www.wikidata.org/entity/Q35331693,茄苳溪
http://www.wikidata.org/entity/Q35331707,茄苳溪
http://www.wikidata.org/entity/Q35331721,茄苳溪
http://www.wikidata.org/entity/Q35331735,茄苳溪
http://www.wikidata.org/entity/Q35331749,茄苳溪
http://www.wikidata.org/entity/Q35331638,芊蓁林溪
http://www.wikidata.org/entity/Q35331395,六重溪
http://www.wikidata.org/entity/Q35331568,前浦溪
http://www.wikidata.org/entity/Q35332036,清崗排水支線
http://www.wikidata.org/entity/Q35331325,柳川
http://www.wikidata.org/entity/Q35331494,六階鼻溪
http://www.wikidata.org/entity/Q35331596,羌子寮溪
http://www.wikidata.org/entity/Q35331819,七家灣溪
http://www.wikidata.org/entity/Q35331891,七里溪
http://www.wikidata.org/entity/Q35331905,麒麟坑
http://www.wikidata.org/entity/Q35332287,清水谷溪
http://www.wikidata.org/entity/Q35332301,清水坑溪
http://www.wikidata.org/entity/Q35332314,青潭溪
http://www.wikidata.org/entity/Q35332002,慶安水道
http://www.wikidata.org/entity/Q35332258,清水港
http://www.wikidata.org/entity/Q35332272,清水港
http://www.wikidata.org/entity/Q35332469,萩岡溪
http://www.wikidata.org/entity/Q35333281,立霧溪
http://www.wikidata.org/entity/Q35331521,留茂安溪
http://www.wikidata.org/entity/Q35331653,喬國拉次溪
http://www.wikidata.org/entity/Q35331805,崎腳溪
http://www.wikidata.org/entity/Q35331834,䓫萊溪
http://www.wikidata.org/entity/Q35331863,起垃嚕溪
http://www.wikidata.org/entity/Q35331946,奇美西溪
http://www.wikidata.org/entity/Q35331508,流麻溝
http://www.wikidata.org/entity/Q35331627,流籐坑溪
http://www.wikidata.org/entity/Q35331624,前鎮溪
http://www.wikidata.org/entity/Q35331657,流興溪
http://www.wikidata.org/entity/Q35331762,茄荖溪
http://www.wikidata.org/entity/Q35331776,七股溪
http://www.wikidata.org/entity/Q35331933,奇美溪
http://www.wikidata.org/entity/Q35332016,清昌溪
http://www.wikidata.org/entity/Q35332050,清流溪
http://www.wikidata.org/entity/Q35331480,六股溪
http://www.wikidata.org/entity/Q35331919,奇美東溪
http://www.wikidata.org/entity/Q35332077,淸水溪
http://www.wikidata.org/entity/Q35332441,旗山溪
http://www.wikidata.org/entity/Q35332482,唭子坑溪
http://www.wikidata.org/entity/Q35331612,六雙溪
http://www.wikidata.org/entity/Q35331680,伽溪
http://www.wikidata.org/entity/Q87242169,陸安排水
http://www.wikidata.org/entity/Q87243792,池上大坡池排水
http://www.wikidata.org/entity/Q87243827,鐵線1號排水
http://www.wikidata.org/entity/Q87244167,鐵線2號排水
http://www.wikidata.org/entity/Q87244165,池上國中排水
http://www.wikidata.org/entity/Q87244941,鐵線3號排水
http://www.wikidata.org/entity/Q87245812,五德1號排水
http://www.wikidata.org/entity/Q87245887,五德2號排水
http://www.wikidata.org/entity/Q87246206,山水1號排水
http://www.wikidata.org/entity/Q87246213,山水2號排水
http://www.wikidata.org/entity/Q87246226,山水3號排水
http://www.wikidata.org/entity/Q87246234,井垵1號排水
http://www.wikidata.org/entity/Q87246248,井垵2號排水
http://www.wikidata.org/entity/Q87246304,井垵3號排水
http://www.wikidata.org/entity/Q34906970,Q34906970
http://www.wikidata.org/entity/Q34907475,Q34907475
http://www.wikidata.org/entity/Q34939307,Q34939307
http://www.wikidata.org/entity/Q34939413,Q34939413
http://www.wikidata.org/entity/Q34939550,Q34939550
http://www.wikidata.org/entity/Q34939672,Q34939672
http://www.wikidata.org/entity/Q34939695,Q34939695
http://www.wikidata.org/entity/Q34939718,Q34939718
http://www.wikidata.org/entity/Q34939840,Q34939840
http://www.wikidata.org/entity/Q35274522,Q35274522
http://www.wikidata.org/entity/Q35320111,Q35320111
http://www.wikidata.org/entity/Q34940370,烏溪
http://www.wikidata.org/entity/Q34954509,鹽港溪
http://www.wikidata.org/entity/Q34906956,泰平溪
http://www.wikidata.org/entity/Q34906983,泰平溪
http://www.wikidata.org/entity/Q34919438,塔洛木溪
http://www.wikidata.org/entity/Q34919476,塔羅塔羅曾南溪
http://www.wikidata.org/entity/Q34920507,塔曼溪
http://www.wikidata.org/entity/Q34932205,桃山溪
http://www.wikidata.org/entity/Q34940124,武榮山坑
http://www.wikidata.org/entity/Q34940202,烏砂溪
http://www.wikidata.org/entity/Q34940335,烏塗溪
http://www.wikidata.org/entity/Q34954445,楊岸溪
http://www.wikidata.org/entity/Q34954959,洋仔厝溪
http://www.wikidata.org/entity/Q34960431,亞知巴溪
http://www.wikidata.org/entity/Q34961438,爺巴堪溪
http://www.wikidata.org/entity/Q35386021,科底溪
http://www.wikidata.org/entity/Q35408026,客雅溪
http://www.wikidata.org/entity/Q34906339,臺坂溪
http://www.wikidata.org/entity/Q34906353,泰崗溪
http://www.wikidata.org/entity/Q34906997,太平溪東源
http://www.wikidata.org/entity/Q34919465,塔羅塔羅曾北溪
http://www.wikidata.org/entity/Q34932053,桃米溪
http://www.wikidata.org/entity/Q34940391,武營溪
http://www.wikidata.org/entity/Q34940409,吳再溪南溪
http://www.wikidata.org/entity/Q34973123,椰油南溪
http://www.wikidata.org/entity/Q34973421,葉子寮溪
http://www.wikidata.org/entity/Q35295852,松柏坑溪
http://www.wikidata.org/entity/Q35295879,松柏坑溪
http://www.wikidata.org/entity/Q35296342,松子腳溪
http://www.wikidata.org/entity/Q35307488,瑞岩溪
http://www.wikidata.org/entity/Q35386721,巒大溪
http://www.wikidata.org/entity/Q35389701,鹿場溪
http://www.wikidata.org/entity/Q34939684,無名溪
http://www.wikidata.org/entity/Q34939707,無名溪
http://www.wikidata.org/entity/Q34939380,五股坑溪
http://www.wikidata.org/entity/Q34919489,塔羅灣溪
http://www.wikidata.org/entity/Q34904489,塔古夫庫拉溪
http://www.wikidata.org/entity/Q34939929,五棚坑溪
http://www.wikidata.org/entity/Q34940345,烏瓦拉鼻溪
http://www.wikidata.org/entity/Q34973683,一號溪
http://www.wikidata.org/entity/Q35270987,榮華溪
http://www.wikidata.org/entity/Q35299606,崁頂坑溪
http://www.wikidata.org/entity/Q35301827,康誥坑溪
http://www.wikidata.org/entity/Q35364254,龍頸溪
http://www.wikidata.org/entity/Q35363794,龍溪
http://www.wikidata.org/entity/Q34955653,鹽水溪
http://www.wikidata.org/entity/Q34955665,鹽水溪
http://www.wikidata.org/entity/Q34906720,太麻里溪
http://www.wikidata.org/entity/Q34907010,太平溪西源
http://www.wikidata.org/entity/Q34929219,炭寮坑
http://www.wikidata.org/entity/Q34939470,烏來溪
http://www.wikidata.org/entity/Q34940247,五十溪
http://www.wikidata.org/entity/Q34940400,武雲溪
http://www.wikidata.org/entity/Q34955087,奄江岸坑
http://www.wikidata.org/entity/Q35296077,松羅溪
http://www.wikidata.org/entity/Q35308056,崁頭溪
http://www.wikidata.org/entity/Q35308071,崁頭溪
http://www.wikidata.org/entity/Q35387031,鸞山溪
http://www.wikidata.org/entity/Q35391081,魯丹溪
http://www.wikidata.org/entity/Q34938946,烏爾托博哈溪
http://www.wikidata.org/entity/Q34939492,武拉庫散溪
http://www.wikidata.org/entity/Q34939584,武鹿溪
http://www.wikidata.org/entity/Q34940215,烏山頭水庫主流
http://www.wikidata.org/entity/Q34940259,烏石坑溪
http://www.wikidata.org/entity/Q34954081,鹽埕溪
http://www.wikidata.org/entity/Q34954707,羊寮溪
http://www.wikidata.org/entity/Q34973134,椰油溪
http://www.wikidata.org/entity/Q35299592,崁頂溪
http://www.wikidata.org/entity/Q35305131,堪姆卒溪
http://www.wikidata.org/entity/Q35319764,普亞女溪
http://www.wikidata.org/entity/Q35364000,龍洞溪
http://www.wikidata.org/entity/Q35364356,龍目井溪
http://www.wikidata.org/entity/Q35364384,瀧乃溪
http://www.wikidata.org/entity/Q35295839,松柏坑
